Date,Open,High,Low,Close,Volume
1/3/2017,28.950001,29.0825,28.690001,29.0375,115127600
1/4/2017,28.9625,29.127501,28.9375,29.004999,84472400
1/5/2017,28.98,29.215,28.952499,29.1525,88774400
1/6/2017,29.195,29.540001,29.1175,29.477501,127007600
1/9/2017,29.487499,29.8575,29.485001,29.747499,134247600
1/10/2017,29.692499,29.844999,29.575001,29.7775,97848400
1/11/2017,29.684999,29.9825,29.65,29.9375,110354400
1/12/2017,29.725,29.825001,29.5525,29.8125,108344800
1/13/2017,29.7775,29.905001,29.702499,29.76,104447600
1/17/2017,29.584999,30.059999,29.555,30,137759200
1/18/2017,30,30.125,29.9275,29.997499,94852000
1/19/2017,29.85,30.022499,29.842501,29.945,102389200
1/20/2017,30.112499,30.112499,29.932501,30,130391600
1/23/2017,30,30.202499,29.942499,30.02,88200800
1/24/2017,29.887501,30.025,29.875,29.9925,92844000
1/25/2017,30.105,30.525,30.07,30.469999,129510400
1/26/2017,30.4175,30.610001,30.4,30.485001,105350400
1/27/2017,30.535,30.5875,30.4,30.487499,82251600
1/30/2017,30.2325,30.407499,30.165001,30.407499,121510000
1/31/2017,30.2875,30.3475,30.155001,30.3375,196804000
2/1/2017,31.7575,32.622501,31.752501,32.1875,447940000
2/2/2017,31.995001,32.3475,31.945,32.1325,134841600
2/3/2017,32.077499,32.297501,32.040001,32.27,98029200
2/6/2017,32.282501,32.625,32.224998,32.572498,107383600
2/7/2017,32.634998,33.022499,32.612499,32.8825,152735200
2/8/2017,32.837502,33.055,32.805,33.009998,92016400
2/9/2017,32.912498,33.112499,32.779999,33.105,113399600
2/10/2017,33.115002,33.235001,33.012501,33.029999,80262000
2/13/2017,33.27,33.455002,33.1875,33.322498,92141600
2/14/2017,33.3675,33.772499,33.3125,33.755001,132904800
2/15/2017,33.880001,34.067501,33.654999,33.877499,142492400
2/16/2017,33.9175,33.974998,33.709999,33.837502,90338400
2/17/2017,33.775002,33.9575,33.775002,33.93,88792800
2/21/2017,34.057499,34.1875,33.994999,34.174999,98028800
2/22/2017,34.107498,34.279999,34.0275,34.2775,83347600
2/23/2017,34.345001,34.369999,34.075001,34.1325,83152800
2/24/2017,33.977501,34.165001,33.82,34.165001,87106400
2/27/2017,34.285,34.360001,34.07,34.232498,81029600
2/28/2017,34.27,34.360001,34.174999,34.247501,93931600
3/1/2017,34.4725,35.037498,34.400002,34.947498,145658400
3/2/2017,35,35.07,34.689999,34.740002,104844000
3/3/2017,34.695,34.9575,34.647499,34.945,84432400
3/6/2017,34.842499,34.942501,34.650002,34.834999,87000000
3/7/2017,34.764999,34.994999,34.697498,34.880001,69785200
3/8/2017,34.737499,34.950001,34.705002,34.75,74828800
3/9/2017,34.685001,34.697498,34.262501,34.669998,88623600
3/10/2017,34.8125,34.84,34.66,34.785,78451200
3/13/2017,34.712502,34.857498,34.705002,34.799999,69686800
3/14/2017,34.825001,34.912498,34.709999,34.747501,61236400
3/15/2017,34.852501,35.1875,34.7575,35.115002,102767200
3/16/2017,35.18,35.255001,35.064999,35.172501,76928000
3/17/2017,35.25,35.25,34.9725,34.997501,175540000
3/20/2017,35.099998,35.375,35.057499,35.365002,86168000
3/21/2017,35.5275,35.700001,34.932499,34.959999,158119600
3/22/2017,34.962502,35.400002,34.939999,35.355,103440800
3/23/2017,35.314999,35.395,35.1525,35.23,81385200
3/24/2017,35.375,35.435001,35.087502,35.16,89582400
3/27/2017,34.8475,35.305,34.654999,35.220001,94300400
3/28/2017,35.227501,36.009998,35.154999,35.950001,133499200
3/29/2017,35.919998,36.122501,35.797501,36.029999,116760000
3/30/2017,36.047501,36.125,35.875,35.982498,84829200
3/31/2017,35.93,36.067501,35.752499,35.915001,78646800
4/3/2017,35.927502,36.029999,35.762501,35.924999,79942800
4/4/2017,35.8125,36.2225,35.7925,36.192501,79565600
4/5/2017,36.055,36.365002,35.952499,36.005001,110871600
4/6/2017,36.072498,36.130001,35.862499,35.915001,84596000
4/7/2017,35.932499,36.044998,35.817501,35.834999,66688800
4/10/2017,35.900002,35.970001,35.724998,35.7925,75733600
4/11/2017,35.735001,35.837502,35.014999,35.407501,121517600
4/12/2017,35.400002,35.537498,35.252499,35.450001,81400000
4/13/2017,35.477501,35.595001,35.262501,35.262501,71291600
4/17/2017,35.369999,35.470001,35.217499,35.4575,66328400
4/18/2017,35.352501,35.509998,35.2775,35.299999,58790000
4/19/2017,35.470001,35.5,35.112499,35.169998,69313600
4/20/2017,35.305,35.73,35.290001,35.610001,93278400
4/21/2017,35.610001,35.669998,35.462502,35.567501,69283600
4/24/2017,35.875,35.987499,35.794998,35.91,68537200
4/25/2017,35.977501,36.224998,35.967499,36.1325,75486000
4/26/2017,36.1175,36.150002,35.845001,35.919998,80164800
4/27/2017,35.98,36.040001,35.827499,35.947498,56985200
4/28/2017,36.022499,36.075001,35.817501,35.912498,83441600
5/1/2017,36.275002,36.799999,36.240002,36.645,134411600
5/2/2017,36.884998,37.022499,36.709999,36.877499,181408800
5/3/2017,36.397499,36.872501,36.067501,36.764999,182788000
5/4/2017,36.630001,36.785,36.452499,36.6325,93487600
5/5/2017,36.689999,37.244999,36.689999,37.240002,109310800
5/8/2017,37.2575,38.424999,37.2575,38.252499,195009600
5/9/2017,38.467499,38.720001,38.362499,38.497501,156521600
5/10/2017,38.407501,38.485001,38.0275,38.314999,103222800
5/11/2017,38.112499,38.517502,38.077499,38.487499,109020400
5/12/2017,38.674999,39.105,38.6675,39.025002,130108000
5/15/2017,39.002499,39.162498,38.762501,38.924999,104038800
5/16/2017,38.985001,39.014999,38.68,38.8675,80194000
5/17/2017,38.400002,38.642502,37.427502,37.5625,203070800
5/18/2017,37.817501,38.334999,37.782501,38.134998,134272800
5/19/2017,38.345001,38.494999,38.157501,38.264999,107843200
5/22/2017,38.5,38.645,38.227501,38.497501,91865600
5/23/2017,38.724998,38.724998,38.327499,38.450001,79675600
5/24/2017,38.459999,38.5425,38.1675,38.334999,76712000
5/25/2017,38.432499,38.587502,38.2575,38.467499,76942400
5/26/2017,38.5,38.560001,38.327499,38.4025,87710400
5/30/2017,38.355,38.607498,38.3325,38.4175,80507600
5/31/2017,38.4925,38.5425,38.095001,38.189999,97804800
6/1/2017,38.2925,38.3325,38.055,38.294998,65616400
6/2/2017,38.395,38.862499,38.2225,38.862499,111082800
6/5/2017,38.584999,38.612499,38.365002,38.482498,101326800
6/6/2017,38.474998,38.952499,38.445,38.612499,106499600
6/7/2017,38.755001,38.994999,38.619999,38.842499,84278400
6/8/2017,38.8125,38.884998,38.599998,38.747501,85003200
6/9/2017,38.797501,38.797501,36.505001,37.244999,259530800
6/12/2017,36.435001,36.522499,35.627499,36.355,289229200
6/13/2017,36.790001,36.862499,36.287498,36.647499,136661600
6/14/2017,36.875,36.875,35.959999,36.290001,126124800
6/15/2017,35.830002,36.119999,35.552502,36.072498,128661600
6/16/2017,35.945,36.125,35.549999,35.567501,201444400
6/19/2017,35.915001,36.685001,35.915001,36.584999,130165600
6/20/2017,36.717499,36.717499,36.235001,36.252499,99600400
6/21/2017,36.380001,36.517502,36.1525,36.467499,85063200
6/22/2017,36.442501,36.674999,36.279999,36.407501,76425200
6/23/2017,36.282501,36.790001,36.2775,36.57,141757600
6/26/2017,36.7925,37.07,36.345001,36.455002,102769600
6/27/2017,36.252499,36.540001,35.904999,35.932499,99047600
6/28/2017,36.122501,36.5275,35.790001,36.4575,88329600
6/29/2017,36.177502,36.282501,35.57,35.919998,125997600
6/30/2017,36.112499,36.240002,35.945,36.005001,92096400
7/3/2017,36.220001,36.325001,35.775002,35.875,57111200
7/5/2017,35.922501,36.197498,35.68,36.022499,86278400
7/6/2017,35.755001,35.875,35.602501,35.682499,96515200
7/7/2017,35.724998,36.1875,35.724998,36.044998,76806800
7/10/2017,36.0275,36.487499,35.842499,36.264999,84362400
7/11/2017,36.182499,36.462502,36.095001,36.3825,79127200
7/12/2017,36.467499,36.544998,36.205002,36.435001,99538000
7/13/2017,36.375,37.122501,36.360001,36.942501,100797600
7/14/2017,36.9925,37.3325,36.8325,37.259998,80528400
7/17/2017,37.205002,37.724998,37.142502,37.389999,95174000
7/18/2017,37.299999,37.532501,37.1675,37.52,71475200
7/19/2017,37.619999,37.855,37.487499,37.755001,83692000
7/20/2017,37.875,37.935001,37.547501,37.584999,68974800
7/21/2017,37.497501,37.610001,37.220001,37.567501,105010400
7/24/2017,37.645,38.110001,37.474998,38.022499,85972800
7/25/2017,37.950001,38.459999,37.950001,38.185001,75415600
7/26/2017,38.337502,38.482498,38.264999,38.365002,63124000
7/27/2017,38.4375,38.497501,36.825001,37.639999,129905200
7/28/2017,37.4725,37.557499,37.297501,37.375,68854800
7/31/2017,37.474998,37.5825,37.032501,37.182499,79383600
8/1/2017,37.275002,37.555,37.102501,37.512501,141474400
8/2/2017,39.82,39.9375,39.040001,39.285,279747200
8/3/2017,39.262501,39.302502,38.755001,38.892502,108389200
8/4/2017,39.017502,39.349998,38.922501,39.0975,82239600
8/7/2017,39.264999,39.73,39.1675,39.702499,87481200
8/8/2017,39.650002,40.4575,39.567501,40.02,144823600
8/9/2017,39.814999,40.317501,39.7775,40.264999,104526000
8/10/2017,39.974998,40,38.657501,38.830002,163217200
8/11/2017,39.150002,39.642502,39.017502,39.369999,105028400
8/14/2017,39.830002,40.052502,39.6875,39.962502,88490800
8/15/2017,40.165001,40.549999,40.035,40.400002,117862000
8/16/2017,40.485001,40.627499,40.037498,40.237499,110686400
8/17/2017,40.130001,40.177502,39.459999,39.465,111762400
8/18/2017,39.465,39.875,39.18,39.375,109712400
8/21/2017,39.375,39.4725,38.7775,39.302502,105474000
8/22/2017,39.557499,40,39.505001,39.945,86418400
8/23/2017,39.767502,40.1175,39.720001,39.994999,77596400
8/24/2017,40.107498,40.185001,39.637501,39.817501,79275600
8/25/2017,39.912498,40.139999,39.817501,39.965,101920400
8/28/2017,40.035,40.5,39.982498,40.3675,103864000
8/29/2017,40.025002,40.779999,40,40.727501,118067600
8/30/2017,40.950001,40.9725,40.6525,40.837502,109078400
8/31/2017,40.91,41.130001,40.869999,41,107140400
9/1/2017,41.200001,41.235001,40.907501,41.012501,66364400
9/5/2017,40.9375,41.0625,40.139999,40.52,117874000
9/6/2017,40.677502,40.747501,40.130001,40.477501,86606800
9/7/2017,40.522499,40.560001,40.09,40.314999,87714000
9/8/2017,40.215,40.287498,39.6325,39.657501,114446000
9/11/2017,40.125,40.512501,39.9725,40.375,126323200
9/12/2017,40.6525,40.990002,39.692501,40.215,286856000
9/13/2017,39.967499,39.990002,39.477501,39.912498,179629600
9/14/2017,39.747501,39.849998,39.522499,39.57,95042800
9/15/2017,39.6175,40.2425,39.5,39.970001,196458400
9/18/2017,40.0275,40.125,39.5,39.6675,113077600
9/19/2017,39.877499,39.942501,39.610001,39.682499,83242400
9/20/2017,39.474998,39.564999,38.4575,39.017502,211805600
9/21/2017,38.950001,38.950001,38.1875,38.3475,150046800
9/22/2017,37.884998,38.067501,37.639999,37.9725,186581600
9/25/2017,37.497501,37.9575,37.290001,37.637501,177549200
9/26/2017,37.945,38.48,37.922501,38.285,146640000
9/27/2017,38.450001,38.68,38.384998,38.557499,102016800
9/28/2017,38.4725,38.57,38.174999,38.32,88022000
9/29/2017,38.302502,38.532501,38,38.529999,105199200
10/2/2017,38.564999,38.612499,38.18,38.452499,74795200
10/3/2017,38.502499,38.772499,38.477501,38.619999,64921200
10/4/2017,38.407501,38.465,38.115002,38.369999,80655200
10/5/2017,38.544998,38.860001,38.512501,38.8475,85135200
10/6/2017,38.7425,38.872501,38.639999,38.825001,69630400
10/9/2017,38.952499,39.182499,38.872501,38.959999,65051600
10/10/2017,39.014999,39.5,38.775002,38.974998,62468000
10/11/2017,38.9925,39.244999,38.9375,39.137501,67622400
10/12/2017,39.087502,39.342499,38.932499,39,64500400
10/13/2017,39.182499,39.32,39.102501,39.247501,65576800
10/16/2017,39.474998,40,39.412498,39.970001,96486000
10/17/2017,39.945,40.217499,39.807499,40.1175,75989200
10/18/2017,40.105,40.177502,39.900002,39.939999,65496800
10/19/2017,39.1875,39.27,38.755001,38.994999,170336800
10/20/2017,39.1525,39.4375,38.990002,39.0625,95896400
10/23/2017,39.2225,39.422501,38.875,39.0425,87937200
10/24/2017,39.072498,39.355,39.049999,39.275002,71028800
10/25/2017,39.227501,39.387501,38.817501,39.102501,84828400
10/26/2017,39.307499,39.4575,39.195,39.352501,68002000
10/27/2017,39.822498,40.900002,39.674999,40.762501,177816800
10/30/2017,40.9725,42.017502,40.93,41.68,178803200
10/31/2017,41.974998,42.412498,41.735001,42.259998,144187200
11/1/2017,42.467499,42.485001,41.4025,41.7225,134551200
11/2/2017,41.650002,42.125,41.32,42.0275,165573600
11/3/2017,43.5,43.564999,42.779999,43.125,237594400
11/6/2017,43.092499,43.747501,42.93,43.5625,140105200
11/7/2017,43.477501,43.8125,43.400002,43.702499,97446000
11/8/2017,43.665001,44.060001,43.5825,44.060001,97638000
11/9/2017,43.7775,44.025002,43.285,43.970001,117930400
11/10/2017,43.7775,43.845001,43.567501,43.6675,100582000
11/13/2017,43.375,43.625,43.349998,43.4925,67928400
11/14/2017,43.259998,43.369999,42.794998,42.834999,99130000
11/15/2017,42.4925,42.580002,42.095001,42.27,116632400
11/16/2017,42.794998,42.967499,42.575001,42.775002,94550000
11/17/2017,42.759998,42.8475,42.41,42.537498,87598000
11/20/2017,42.572498,42.639999,42.389999,42.494999,65049600
11/21/2017,42.695,43.424999,42.695,43.285,100525200
11/22/2017,43.34,43.75,43.262501,43.740002,102355600
11/24/2017,43.775002,43.875,43.662498,43.7425,56106800
11/27/2017,43.762501,43.77,43.334999,43.522499,82867200
11/28/2017,43.575001,43.717499,42.965,43.267502,105715200
11/29/2017,43.157501,43.23,41.790001,42.369999,166665600
11/30/2017,42.607498,43.035,42.110001,42.962502,166108800
12/1/2017,42.487499,42.9175,42.125,42.762501,159037200
12/4/2017,43.119999,43.154999,42.407501,42.450001,130169600
12/5/2017,42.264999,42.880001,42.099998,42.41,109400800
12/6/2017,41.875,42.549999,41.615002,42.252499,114240000
12/7/2017,42.2575,42.610001,42.227501,42.330002,102693200
12/8/2017,42.622501,42.75,42.205002,42.342499,93420800
12/11/2017,42.299999,43.2225,42.197498,43.1675,141095200
12/12/2017,43.037498,43.0975,42.865002,42.924999,77636800
12/13/2017,43.125,43.384998,43,43.067501,95273600
12/14/2017,43.099998,43.282501,42.912498,43.055,81906000
12/15/2017,43.407501,43.5425,43.115002,43.4925,160677200
12/18/2017,43.720001,44.299999,43.715,44.105,117684400
12/19/2017,43.7575,43.8475,43.522499,43.634998,109745600
12/20/2017,43.717499,43.855,43.3125,43.587502,93902400
12/21/2017,43.5425,44.005001,43.525002,43.752499,83799600
12/22/2017,43.669998,43.855,43.625,43.752499,65397600
12/26/2017,42.700001,42.8675,42.419998,42.642502,132742000
12/27/2017,42.525002,42.695,42.427502,42.650002,85992800
12/28/2017,42.75,42.962502,42.619999,42.77,65920800
12/29/2017,42.630001,42.647499,42.305,42.307499,103999600
1/2/2018,42.540001,43.075001,42.314999,43.064999,102223600
1/3/2018,43.1325,43.637501,42.990002,43.057499,118071600
1/4/2018,43.134998,43.3675,43.02,43.2575,89738400
1/5/2018,43.360001,43.842499,43.262501,43.75,94640000
1/8/2018,43.587502,43.9025,43.482498,43.587502,82271200
1/9/2018,43.637501,43.764999,43.352501,43.5825,86336000
1/10/2018,43.290001,43.575001,43.25,43.572498,95839600
1/11/2018,43.647499,43.872501,43.622501,43.82,74670800
1/12/2018,44.044998,44.34,43.912498,44.272499,101672400
1/16/2018,44.474998,44.8475,44.035,44.047501,118263600
1/17/2018,44.037498,44.8125,43.767502,44.775002,137547200
1/18/2018,44.842499,45.025002,44.5625,44.814999,124773600
1/19/2018,44.6525,44.895,44.352501,44.615002,129700400
1/22/2018,44.325001,44.445,44.150002,44.25,108434400
1/23/2018,44.325001,44.860001,44.205002,44.259998,130756400
1/24/2018,44.3125,44.325001,43.299999,43.555,204420400
1/25/2018,43.627499,43.737499,42.6325,42.7775,166116000
1/26/2018,43,43,42.514999,42.877499,156572000
1/29/2018,42.540001,42.540001,41.767502,41.990002,202561600
1/30/2018,41.3825,41.842499,41.174999,41.7425,184192800
1/31/2018,41.717499,42.110001,41.625,41.857498,129915600
2/1/2018,41.7925,42.154999,41.689999,41.945,188923200
2/2/2018,41.5,41.700001,40.025002,40.125,346375200
2/5/2018,39.775002,40.970001,39,39.122501,290954000
2/6/2018,38.7075,40.93,38.5,40.7575,272975200
2/7/2018,40.772499,40.849998,39.767502,39.884998,206434400
2/8/2018,40.072498,40.25,38.7575,38.787498,217562000
2/9/2018,39.267502,39.4725,37.560001,39.102501,282690400
2/12/2018,39.625,40.9725,39.377499,40.677502,243278000
2/13/2018,40.487499,41.1875,40.412498,41.084999,130196800
2/14/2018,40.759998,41.884998,40.720001,41.842499,162579600
2/15/2018,42.447498,43.272499,42.25,43.247501,204588800
2/16/2018,43.09,43.705002,42.942501,43.107498,160704400
2/20/2018,43.012501,43.564999,42.855,42.962502,135722000
2/21/2018,43.2075,43.529999,42.752499,42.767502,149886400
2/22/2018,42.950001,43.487499,42.927502,43.125,123967600
2/23/2018,43.4175,43.912498,43.384998,43.875,135249600
2/26/2018,44.087502,44.8475,44.052502,44.7425,152648800
2/27/2018,44.775002,45.119999,44.540001,44.5975,155712400
2/28/2018,44.814999,45.154999,44.512501,44.529999,151128400
3/1/2018,44.634998,44.945,43.165001,43.75,195208000
3/2/2018,43.200001,44.075001,43.112499,44.052502,153816000
3/5/2018,43.802502,44.435001,43.630001,44.205002,113605600
3/6/2018,44.477501,44.5625,44.032501,44.1675,95154000
3/7/2018,43.735001,43.962502,43.567501,43.7575,126814000
3/8/2018,43.869999,44.279999,43.767502,44.235001,95096400
3/9/2018,44.490002,45,44.3475,44.994999,128740800
3/12/2018,45.072498,45.5975,45.052502,45.43,128828400
3/13/2018,45.647499,45.875,44.810001,44.9925,126774000
3/14/2018,45.080002,45.130001,44.452499,44.610001,117473600
3/15/2018,44.625,45.060001,44.517502,44.662498,90975200
3/16/2018,44.662498,44.779999,44.404999,44.505001,157618800
3/19/2018,44.330002,44.3675,43.415001,43.825001,133787200
3/20/2018,43.810001,44.200001,43.735001,43.810001,78597600
3/21/2018,43.759998,43.772499,42.814999,42.817501,148219600
3/22/2018,42.5,43.169998,42.150002,42.212502,165963200
3/23/2018,42.0975,42.48,41.235001,41.235001,164115200
3/26/2018,42.017502,43.275002,41.610001,43.192501,150164800
3/27/2018,43.419998,43.787498,41.73,42.084999,163690400
3/28/2018,41.8125,42.505001,41.297501,41.619999,166674000
3/29/2018,41.952499,42.9375,41.724998,41.945,153594000
4/2/2018,41.66,42.235001,41.1175,41.669998,150347200
4/3/2018,41.91,42.1875,41.220001,42.0975,121112000
4/4/2018,41.220001,43.002499,41.192501,42.9025,138422000
4/5/2018,43.145,43.557499,43.02,43.200001,107732800
4/6/2018,42.7425,43.119999,42.049999,42.095001,140021200
4/9/2018,42.470001,43.272499,42.462502,42.512501,116070800
4/10/2018,43.25,43.5,42.8825,43.3125,113634400
4/11/2018,43.057499,43.48,42.924999,43.110001,89726400
4/12/2018,43.352501,43.75,43.259998,43.535,91557200
4/13/2018,43.695,43.959999,43.462502,43.682499,100497200
4/16/2018,43.7575,44.047501,43.7075,43.955002,86313600
4/17/2018,44.122501,44.735001,44.102501,44.560001,106421600
4/18/2018,44.452499,44.705002,44.220001,44.459999,83018000
4/19/2018,43.439999,43.8475,43.165001,43.200001,139235200
4/20/2018,42.650002,42.805,41.357498,41.43,261964400
4/23/2018,41.7075,41.73,41.022499,41.310001,146062000
4/24/2018,41.4175,41.5825,40.305,40.735001,134768000
4/25/2018,40.654999,41.355,40.602501,40.912498,113528400
4/26/2018,41.029999,41.432499,40.842499,41.055,111852000
4/27/2018,41,41.0825,40.157501,40.580002,142623200
4/30/2018,40.532501,41.814999,40.459999,41.314999,169709600
5/1/2018,41.602501,42.299999,41.317501,42.275002,214277600
5/2/2018,43.807499,44.4375,43.450001,44.142502,266157600
5/3/2018,43.970001,44.375,43.610001,44.2225,136272800
5/4/2018,44.5625,46.0625,44.5425,45.9575,224805200
5/7/2018,46.294998,46.9175,46.1875,46.290001,169805600
5/8/2018,46.247501,46.555,45.9175,46.512501,113611200
5/9/2018,46.637501,46.849998,46.305,46.84,92844800
5/10/2018,46.935001,47.592499,46.912498,47.509998,111957200
